passenger_count,trip_distance,fare_amount,extra,tip_amount,total_amount,duration,pickupday,isholiday,LaGuardia Airport,Lower Manhattan,Midtown,Upper East Side,demand
1,11.4,36.5,0.0,10.65,53.28,34.00000000000001,7,0,0,0,0,1,1
5,2.15,9.5,0.5,0.0,10.8,11.0,10,0,0,0,0,1,0
6,2.64,14.0,1.0,3.0,18.8,20.0,6,0,0,0,0,1,0
2,4.22,20.5,1.0,0.0,22.3,30.0,28,0,0,0,0,1,1
3,0.86,5.0,0.5,0.0,6.3,3.0,29,0,0,0,0,1,2
1,9.6,27.5,1.0,0.0,34.63,19.0,28,0,0,0,0,1,1
1,1.82,11.5,0.0,2.0,14.3,16.000000000000004,8,0,0,0,0,1,1
1,13.85,44.0,0.0,5.5,50.3,44.0,21,0,0,0,0,1,1
1,1.7,7.0,0.0,0.0,7.8,5.0,14,0,0,0,0,1,1
1,1.3,7.0,0.5,1.0,9.3,7.0,31,0,0,0,0,1,1
2,1.58,12.0,0.0,0.0,12.8,18.0,7,0,0,0,0,1,1
1,1.17,7.0,0.0,0.0,7.8,7.0,23,0,0,0,0,1,1
5,1.78,10.0,0.0,0.0,10.8,12.0,16,0,0,0,0,1,0
2,10.0,32.0,1.0,8.45,42.25,30.0,12,0,0,0,0,1,1
1,3.77,16.0,0.0,0.0,16.8,21.0,28,0,0,0,0,1,1
2,3.04,13.0,0.5,2.0,16.3,15.0,9,0,0,0,0,1,1
1,1.8,7.5,0.0,1.0,9.3,7.0,24,0,0,0,0,1,1
1,2.81,11.5,1.0,0.0,13.3,13.0,9,0,0,0,0,1,1
1,1.27,7.0,1.0,0.0,8.8,7.0,9,0,0,0,0,1,1
1,1.14,6.5,0.5,1.95,9.75,6.0,27,0,0,0,0,1,1
1,2.9,13.5,1.0,1.5,16.8,19.0,16,0,0,0,0,1,1
1,1.8,7.0,0.5,2.45,10.75,5.0,18,0,0,0,0,1,1
1,1.1,5.5,0.0,1.0,7.3,4.000000000000001,8,0,0,0,0,1,1
1,2.2,9.5,0.0,1.5,11.8,10.0,19,1,0,0,0,1,1
2,4.4,15.0,0.5,3.2,19.5,15.0,4,0,0,0,0,1,1
1,1.81,11.0,0.0,0.0,11.8,15.0,12,0,0,0,0,1,1
1,2.8,13.5,0.5,0.0,14.8,18.0,13,0,0,0,0,1,1
1,9.31,27.0,0.5,6.73,40.36,19.0,28,0,0,0,0,1,1
2,1.72,9.5,0.0,1.0,11.3,11.0,26,0,0,0,0,1,1
1,1.2,8.5,0.5,0.0,9.8,10.0,13,0,0,0,0,1,1
1,1.74,10.0,0.0,2.0,12.8,13.0,14,0,0,0,0,1,1
1,2.9,11.5,0.0,0.0,12.3,12.0,4,0,0,0,0,1,1
2,1.7,9.0,0.0,2.45,12.25,10.0,25,0,0,0,0,1,1
1,1.3,6.0,0.5,1.45,8.75,4.000000000000001,18,0,0,0,0,1,1
5,10.61,31.5,0.0,7.37,45.0,27.0,3,0,0,0,0,1,0
1,4.9,18.5,0.5,1.0,20.8,21.0,22,0,0,0,0,1,1
1,14.41,41.0,0.5,5.0,52.63,26.0,13,0,0,0,0,1,1
1,1.38,9.0,0.0,2.7,12.5,11.0,7,0,0,0,0,1,1
1,2.4,14.5,0.0,1.5,16.8,23.0,29,0,0,0,0,1,1
2,10.18,30.5,0.0,8.96,45.59,25.0,5,0,0,0,0,1,1
1,3.5,18.5,0.0,4.8,24.1,27.0,20,0,0,0,0,1,1
1,8.0,23.5,0.5,2.0,26.8,16.000000000000004,20,0,0,0,0,1,1
2,12.2,38.0,0.0,5.0,43.8,36.0,10,0,0,0,0,1,1
2,8.3,24.5,0.0,5.0,35.63,16.000000000000004,10,0,0,0,0,1,1
1,6.81,21.0,1.0,0.0,22.8,17.000000000000004,5,0,0,0,0,1,1
1,3.09,13.0,0.5,2.86,17.16,16.000000000000004,24,0,0,0,0,1,1
2,1.2,8.0,0.0,2.2,11.0,10.0,13,0,0,0,0,1,1
1,0.95,6.5,0.0,1.3,8.6,6.0,7,0,0,0,0,1,1
1,2.73,18.5,0.0,0.0,19.3,29.0,22,0,0,0,0,1,1
1,5.2,19.0,0.5,3.0,23.3,19.0,10,0,0,0,0,1,1
2,7.74,25.5,0.0,0.0,31.63,23.0,23,0,0,0,0,1,1
1,9.2,27.0,1.0,4.0,38.13,20.0,2,0,0,0,0,1,1
1,0.7,4.5,1.0,0.0,6.3,3.0,15,0,0,0,0,1,1
1,4.9,18.0,0.0,3.0,21.8,17.000000000000004,3,0,0,0,0,1,1
5,0.49,4.0,0.0,1.44,6.24,3.0,25,0,0,0,0,1,0
1,9.12,27.5,0.5,6.67,40.8,21.0,5,0,0,0,0,1,1
1,6.01,23.0,0.0,0.0,23.8,27.0,26,0,0,0,0,1,1
1,9.25,26.5,0.5,0.0,33.13,17.000000000000004,6,0,0,0,0,1,1
1,0.98,5.5,0.0,1.0,7.3,5.0,25,0,0,0,0,1,1
2,8.6,26.0,0.5,6.8,34.1,19.0,13,0,0,0,0,1,1
1,3.47,13.5,1.0,0.0,15.3,16.000000000000004,13,0,0,0,0,1,1
2,11.0,32.0,1.0,0.0,39.13,26.0,8,0,0,0,0,1,1
1,0.8,5.5,0.0,0.0,6.3,6.0,6,0,0,0,0,1,1
1,8.4,26.5,0.0,0.0,27.3,22.0,25,0,0,0,0,1,1
1,9.28,26.5,0.5,6.47,39.6,18.0,6,0,0,0,0,1,1
1,1.9,9.0,0.5,0.0,10.3,9.0,6,0,0,0,0,1,1
4,0.5,3.5,1.0,0.0,5.3,4.000000000000001,5,0,0,0,0,1,2
2,0.74,6.0,0.0,0.0,6.8,6.0,7,0,0,0,0,1,1
2,2.9,17.0,0.0,0.0,17.8,25.0,7,0,0,0,0,1,1
1,10.6,30.0,1.0,4.0,41.13,22.0,2,0,0,0,0,1,1
1,1.86,9.5,0.0,0.0,10.3,13.0,5,0,0,0,0,1,1
1,0.7,5.5,0.0,2.0,8.3,6.0,31,0,0,0,0,1,1
1,0.99,6.0,1.0,1.75,9.55,6.0,22,0,0,0,0,1,1
1,0.79,6.0,0.0,1.2,8.0,6.0,16,0,0,0,0,1,1
1,10.61,31.5,0.0,9.41,47.04,28.0,26,0,0,0,0,1,1
4,14.2,40.5,0.0,0.0,46.63,38.0,19,1,0,0,0,1,2
5,3.42,13.5,0.5,0.0,14.8,14.0,17,0,0,0,0,1,0
1,3.18,11.5,0.5,2.56,15.36,12.0,24,0,0,0,0,1,1
2,1.9,15.0,0.0,0.0,15.8,25.0,26,0,0,0,0,1,1
1,7.53,22.0,0.5,4.5,27.8,15.0,4,0,0,0,0,1,1
1,4.1,15.0,0.5,3.25,19.55,18.0,27,0,0,0,0,1,1
1,7.36,23.0,1.0,0.0,24.8,25.0,16,0,0,0,0,1,1
1,4.14,17.5,0.5,2.0,20.8,22.0,1,1,0,0,0,1,1
1,0.45,3.5,0.0,0.0,4.3,1.0000000000000002,22,0,0,0,0,1,1
5,1.25,7.5,0.0,0.0,8.3,8.000000000000002,17,0,0,0,0,1,0
2,1.8,14.5,0.0,2.0,17.3,23.0,28,0,0,0,0,1,1
1,5.79,17.5,0.5,0.0,18.8,9.0,5,0,0,0,0,1,1
5,7.11,23.5,0.0,4.7,29.0,23.0,3,0,0,0,0,1,0
1,1.76,8.5,0.5,1.8,11.6,9.0,14,0,0,0,0,1,1
1,1.9,8.0,0.0,0.0,8.8,7.0,5,0,0,0,0,1,1
1,2.2,15.0,0.0,2.5,18.3,24.0,13,0,0,0,0,1,1
1,10.6,34.0,0.0,10.0,50.13,39.0,22,0,0,0,0,1,1
1,0.9,6.0,0.0,0.0,6.8,5.0,24,0,0,0,0,1,1
4,7.44,22.0,0.0,5.63,33.76,14.0,25,0,0,0,0,1,2
5,0.7,6.0,0.0,1.36,8.16,7.0,26,0,0,0,0,1,0
1,11.6,32.0,0.0,6.0,38.8,26.0,30,0,0,0,0,1,1
1,2.2,14.5,0.0,0.0,15.3,20.0,23,0,0,0,0,1,1
1,2.3,14.0,0.0,2.0,16.8,20.0,23,0,0,0,0,1,1
2,4.56,16.0,0.0,2.0,18.8,15.0,31,0,0,0,0,1,1
1,1.24,7.0,0.0,0.0,7.8,7.0,11,0,0,0,0,1,1
1,2.31,10.0,0.0,1.2,12.0,10.0,20,0,0,0,0,1,1
1,1.12,5.5,0.0,0.0,6.3,4.000000000000001,18,0,0,0,0,1,1
1,3.2,16.5,0.5,3.56,21.36,24.0,24,0,0,0,0,1,1
1,3.6,14.0,0.0,1.0,15.8,17.000000000000004,14,0,0,0,0,1,1
2,10.9,34.5,0.0,0.0,40.63,33.00000000000001,8,0,0,0,0,1,1
1,9.7,33.5,0.0,7.92,47.55,35.0,12,0,0,0,0,1,1
1,0.6,4.5,0.5,1.2,7.0,4.000000000000001,17,0,0,0,0,1,1
1,3.29,11.5,0.5,0.8,13.6,10.0,2,0,0,0,0,1,1
1,1.69,6.5,0.5,1.4,9.2,5.0,6,0,0,0,0,1,1
2,9.8,28.0,0.5,8.46,43.09,19.0,13,0,0,0,0,1,1
1,2.06,9.0,0.5,1.9,12.2,9.0,10,0,0,0,0,1,1
1,3.48,12.5,0.0,2.5,15.8,11.0,20,0,0,0,0,1,1
2,0.79,6.0,1.0,0.0,7.8,7.0,15,0,0,0,0,1,1
1,8.8,30.0,0.0,9.0,45.13,27.0,7,0,0,0,0,1,1
1,1.4,10.0,0.0,0.0,10.8,14.0,7,0,0,0,0,1,1
1,11.1,32.0,1.0,6.0,45.13,24.0,20,0,0,0,0,1,1
3,1.09,5.5,0.5,0.0,6.8,4.000000000000001,26,0,0,0,0,1,2
1,2.5,9.0,0.0,1.95,11.75,7.0,17,0,0,0,0,1,1
1,4.35,15.0,0.0,3.75,19.55,12.0,1,1,0,0,0,1,1
1,0.5,4.5,0.0,0.0,5.3,4.000000000000001,15,0,0,0,0,1,1
1,2.14,8.5,0.5,2.25,12.05,6.0,2,0,0,0,0,1,1
2,3.75,12.0,1.0,1.0,14.8,10.0,30,0,0,0,0,1,1
1,15.08,47.5,1.0,16.15,70.78,48.0,6,0,0,0,0,1,1
1,4.9,17.0,0.5,2.0,20.3,16.000000000000004,3,0,0,0,0,1,1
1,0.3,3.5,1.0,1.06,6.36,1.0000000000000002,15,0,0,0,0,1,1
6,8.02,23.5,1.0,5.0,35.63,18.0,28,0,0,0,0,1,0
5,9.08,31.0,1.0,2.0,40.13,34.00000000000001,13,0,0,0,0,1,0
2,12.37,37.5,0.0,5.0,43.3,35.0,22,0,0,0,0,1,1
1,6.7,19.5,0.5,0.0,20.8,10.0,4,0,0,0,0,1,1
1,14.83,44.0,0.0,0.0,50.13,41.0,30,0,0,0,0,1,1
4,1.3,8.5,0.0,0.0,9.3,11.0,24,0,0,0,0,1,2
1,4.1,18.5,0.0,0.0,19.3,26.0,30,0,0,0,0,1,1
1,1.7,8.0,0.5,0.0,9.3,9.0,9,0,0,0,0,1,1
1,4.3,16.0,0.5,0.0,17.3,19.0,31,0,0,0,0,1,1
1,6.26,20.0,0.5,4.1,25.4,15.0,5,0,0,0,0,1,1
1,2.45,11.5,0.5,0.0,12.8,13.0,13,0,0,0,0,1,1
1,4.8,18.5,0.5,5.0,24.8,20.0,22,0,0,0,0,1,1
1,0.7,5.0,1.0,1.35,8.15,4.000000000000001,14,0,0,0,0,1,1
1,16.4,46.5,0.5,0.0,47.8,30.0,14,0,0,0,0,1,1
1,0.5,5.0,0.0,0.9,6.7,4.000000000000001,18,0,0,0,0,1,1
1,14.8,42.5,0.5,0.2,49.33,32.00000000000001,13,0,0,0,0,1,1
1,0.87,5.5,0.5,0.0,6.8,5.0,2,0,0,0,0,1,1
1,3.1,16.0,0.0,3.35,20.15,23.0,6,0,0,0,0,1,1
1,11.0,33.5,0.0,4.0,43.63,26.0,21,0,0,0,0,1,1
1,0.51,4.5,1.0,0.0,6.3,4.000000000000001,22,0,0,0,0,1,1
1,10.7,33.0,0.0,3.91,43.04,34.00000000000001,22,0,0,0,0,1,1
5,0.76,6.5,1.0,2.08,10.38,8.000000000000002,29,0,0,0,0,1,0
2,0.7,5.5,0.0,1.25,7.55,6.0,6,0,0,0,0,1,1
1,4.7,16.5,0.5,4.45,22.25,15.0,10,0,0,0,0,1,1
1,17.7,52.5,1.0,10.86,65.16,51.0,21,0,0,0,0,1,1
1,6.0,24.5,0.0,0.0,25.3,31.000000000000004,13,0,0,0,0,1,1
1,9.45,30.5,0.0,8.96,45.59,29.0,13,0,0,0,0,1,1
1,2.0,11.5,1.0,2.0,15.3,15.0,23,0,0,0,0,1,1
1,1.5,9.5,0.0,0.0,10.3,13.0,10,0,0,0,0,1,1
1,4.3,19.5,0.0,2.0,22.3,27.0,28,0,0,0,0,1,1
1,0.3,52.0,0.0,0.0,52.8,3.0,1,1,0,0,0,1,1
1,10.96,32.5,0.0,0.0,38.63,31.000000000000004,16,0,0,0,0,1,1
1,9.96,28.0,0.5,0.0,34.63,17.000000000000004,18,0,0,0,0,1,1
1,9.3,28.0,0.0,5.5,39.63,29.0,26,0,0,0,0,1,1
2,0.84,4.5,0.0,0.0,5.3,3.0,25,0,0,0,0,1,1
5,0.65,5.0,0.0,0.0,5.8,4.000000000000001,1,1,0,0,0,1,0
1,0.6,4.0,0.5,0.0,5.3,2.0000000000000004,25,0,0,0,0,1,1
1,12.69,45.0,0.0,0.0,51.13,56.0,13,0,0,0,0,1,1
2,3.08,11.5,0.5,0.0,12.8,12.0,5,0,0,0,0,1,1
1,1.37,7.0,1.0,1.6,10.4,6.0,14,0,0,0,0,1,1
1,1.06,6.0,0.5,1.0,8.3,5.0,7,0,0,0,0,1,1
5,1.85,11.5,1.0,2.5,15.8,17.000000000000004,20,0,0,0,0,1,0
2,2.21,10.5,0.0,2.1,13.4,13.0,10,0,0,0,0,1,1
6,1.52,7.5,0.0,1.5,9.8,6.0,1,1,0,0,0,1,0
1,1.7,9.5,0.0,1.5,11.8,11.0,19,1,0,0,0,1,1
1,11.97,35.5,0.5,5.0,41.8,31.000000000000004,22,0,0,0,0,1,1
1,1.1,6.0,0.5,0.0,7.3,5.0,9,0,0,0,0,1,1
1,0.9,7.5,0.0,0.0,8.3,9.0,1,1,0,0,0,1,1
1,0.6,4.0,0.0,0.0,4.8,3.0,14,0,0,0,0,1,1
1,3.83,13.0,0.5,2.7,17.0,12.0,4,0,0,0,0,1,1
1,0.68,5.5,0.5,0.0,6.8,6.0,29,0,0,0,0,1,1
2,2.9,13.5,1.0,3.05,18.35,18.0,22,0,0,0,0,1,1
6,7.1,22.5,0.0,0.0,28.63,19.0,20,0,0,0,0,1,0
2,5.56,18.0,1.0,3.2,23.0,15.0,14,0,0,0,0,1,1
1,3.29,11.0,0.5,2.0,14.3,7.0,18,0,0,0,0,1,1
2,9.47,28.0,0.5,6.77,41.4,21.0,13,0,0,0,0,1,1
5,0.8,4.5,0.5,1.0,6.8,4.000000000000001,13,0,0,0,0,1,0
1,0.46,4.0,1.0,1.0,6.8,3.0,9,0,0,0,0,1,1
1,9.69,28.5,0.5,0.0,35.13,21.0,7,0,0,0,0,1,1
1,1.4,7.0,0.5,1.65,9.95,8.000000000000002,6,0,0,0,0,1,1
2,1.77,8.5,0.0,0.0,9.3,9.0,22,0,0,0,0,1,1
1,0.5,4.0,0.0,1.2,6.0,2.0000000000000004,17,0,0,0,0,1,1
1,6.01,21.0,0.0,3.0,24.8,23.0,16,0,0,0,0,1,1
2,15.51,41.5,1.0,8.0,56.63,23.0,14,0,0,0,0,1,1
1,1.45,6.5,0.5,1.56,9.36,5.0,25,0,0,0,0,1,1
2,6.8,22.5,1.0,0.0,24.3,23.0,2,0,0,0,0,1,1
1,1.9,10.5,0.0,0.0,11.3,14.0,2,0,0,0,0,1,1
1,4.0,14.0,0.0,2.95,17.75,13.0,29,0,0,0,0,1,1
1,10.0,28.5,0.0,6.86,41.49,23.0,3,0,0,0,0,1,1
1,0.7,5.0,0.0,1.15,6.95,4.000000000000001,7,0,0,0,0,1,1
1,2.95,13.0,0.5,2.0,16.3,17.000000000000004,23,0,0,0,0,1,1
1,1.4,7.0,0.0,1.95,9.75,7.0,8,0,0,0,0,1,1
1,9.9,29.5,0.5,7.2,43.33,23.0,21,0,0,0,0,1,1
1,2.13,10.5,1.0,1.5,13.8,12.0,30,0,0,0,0,1,1
1,1.16,7.0,0.0,1.75,9.55,9.0,7,0,0,0,0,1,1
5,10.88,34.0,0.0,4.0,38.8,35.0,25,0,0,0,0,1,0
5,0.89,6.0,0.0,1.36,8.16,5.0,23,0,0,0,0,1,0
5,1.12,8.0,1.0,1.8,11.6,10.0,28,0,0,0,0,1,0
1,7.74,22.5,0.5,3.0,32.13,15.0,5,0,0,0,0,1,1
1,1.0,7.5,1.0,1.85,11.15,9.0,8,0,0,0,0,1,1
1,8.9,29.5,1.0,7.3,43.93,27.0,8,0,0,0,0,1,1
1,11.05,38.0,1.0,8.87,54.0,41.0,13,0,0,0,0,1,1
1,2.97,14.0,0.0,2.8,17.6,18.0,20,0,0,0,0,1,1
0,7.2,23.5,1.0,0.0,30.63,20.0,28,0,0,0,0,1,1
2,1.6,8.0,0.5,1.0,10.3,9.0,10,0,0,0,0,1,1
1,2.18,9.0,0.0,0.0,9.8,7.0,8,0,0,0,0,1,1
5,3.55,16.0,1.0,4.45,22.25,22.0,30,0,0,0,0,1,0
1,15.66,42.0,0.5,10.62,53.92,23.0,21,0,0,0,0,1,1
4,10.04,31.5,0.5,9.0,47.13,29.0,5,0,0,0,0,1,2
1,12.07,34.0,0.5,7.97,48.6,21.0,6,0,0,0,0,1,1
1,9.42,33.0,0.0,9.58,48.71,31.000000000000004,21,0,0,0,0,1,1
1,3.92,14.5,0.0,2.0,17.3,14.0,18,0,0,0,0,1,1
5,2.18,10.5,0.0,0.0,11.3,12.0,24,0,0,0,0,1,0
1,2.23,9.5,0.0,1.0,11.3,9.0,22,0,0,0,0,1,1
1,3.11,13.5,0.0,2.0,16.3,15.0,11,0,0,0,0,1,1
1,9.5,29.0,0.0,7.25,37.05,24.0,4,0,0,0,0,1,1
1,0.7,5.5,0.0,1.0,7.3,5.0,14,0,0,0,0,1,1
1,1.02,6.5,0.0,1.3,8.6,8.000000000000002,7,0,0,0,0,1,1
1,0.6,4.0,0.5,0.0,5.3,2.0000000000000004,18,0,0,0,0,1,1
1,8.69,25.5,0.0,6.17,37.8,18.0,19,1,0,0,0,1,1
1,8.98,25.0,0.5,0.0,31.63,13.0,1,1,0,0,0,1,1
1,1.2,10.5,0.0,1.5,12.8,16.000000000000004,21,0,0,0,0,1,1
6,9.51,29.0,0.0,4.0,33.8,27.0,19,1,0,0,0,1,0
1,1.54,9.5,0.0,2.06,12.36,13.0,28,0,0,0,0,1,1
1,12.05,34.0,0.5,7.06,42.36,22.0,21,0,0,0,0,1,1
1,10.69,33.5,0.0,5.0,44.63,32.00000000000001,18,0,0,0,0,1,1
1,9.12,32.0,0.5,6.66,39.96,33.00000000000001,21,0,0,0,0,1,1
1,0.63,4.0,0.5,0.0,5.3,2.0000000000000004,29,0,0,0,0,1,1
1,0.5,2.5,0.0,0.0,3.3,5.0,11,0,0,0,0,1,1
3,2.1,11.0,0.0,0.0,11.8,14.0,31,0,0,0,0,1,2
2,1.87,8.0,1.0,1.96,11.76,8.000000000000002,21,0,0,0,0,1,1
1,8.8,25.0,0.0,5.0,36.13,18.0,19,1,0,0,0,1,1
1,3.2,11.5,0.5,2.55,15.35,12.0,22,0,0,0,0,1,1
2,1.8,9.5,0.0,0.0,10.3,11.0,3,0,0,0,0,1,1
1,0.9,5.0,0.0,0.0,5.8,3.0,25,0,0,0,0,1,1
1,2.98,13.5,0.0,1.0,15.3,16.000000000000004,31,0,0,0,0,1,1
1,0.5,4.0,0.5,0.0,5.3,2.0000000000000004,21,0,0,0,0,1,1
1,8.7,26.0,1.0,6.6,39.73,20.0,5,0,0,0,0,1,1
1,2.71,9.0,0.5,2.06,12.36,4.000000000000001,31,0,0,0,0,1,1
2,1.0,7.5,0.0,0.0,8.3,8.000000000000002,20,0,0,0,0,1,1
1,0.7,5.5,0.0,0.0,6.3,5.0,30,0,0,0,0,1,1
1,7.4,23.5,0.5,5.87,36.0,19.0,17,0,0,0,0,1,1
1,0.5,3.5,0.5,0.0,4.8,1.0000000000000002,16,0,0,0,0,1,1
1,0.82,8.5,1.0,0.0,10.3,12.0,14,0,0,0,0,1,1
1,7.78,25.5,1.0,5.0,37.63,25.0,9,0,0,0,0,1,1
4,2.7,14.0,1.0,0.0,15.8,20.0,16,0,0,0,0,1,2
1,3.8,12.5,0.5,0.0,13.8,9.0,14,0,0,0,0,1,1
1,1.6,7.5,0.0,0.0,8.3,7.0,9,0,0,0,0,1,1
2,0.62,4.5,1.0,0.0,6.3,4.000000000000001,7,0,0,0,0,1,1
1,2.6,10.0,0.5,2.25,13.55,9.0,10,0,0,0,0,1,1
1,7.96,24.5,0.0,5.97,36.6,22.0,25,0,0,0,0,1,1
1,2.9,18.5,0.0,1.0,20.3,29.0,14,0,0,0,0,1,1
1,3.1,10.5,0.5,2.3,14.1,7.0,3,0,0,0,0,1,1
6,0.8,6.0,0.0,1.2,8.0,6.0,16,0,0,0,0,1,0
1,1.69,9.5,0.0,1.9,12.2,12.0,7,0,0,0,0,1,1
5,0.61,4.5,0.5,0.0,5.8,4.000000000000001,19,1,0,0,0,1,0
1,0.5,5.0,1.0,0.5,7.3,4.000000000000001,12,0,0,0,0,1,1
1,2.48,10.0,0.0,2.7,13.5,11.0,24,0,0,0,0,1,1
2,2.55,11.5,0.0,0.0,12.3,13.0,26,0,0,0,0,1,1
1,2.45,10.5,0.0,1.0,12.3,11.0,31,0,0,0,0,1,1
1,8.6,26.5,0.0,8.15,40.78,23.0,19,1,0,0,0,1,1
2,10.72,30.0,0.0,0.0,36.13,17.000000000000004,11,0,0,0,0,1,1
1,2.92,13.5,1.0,0.0,15.3,17.000000000000004,15,0,0,0,0,1,1
1,2.3,9.0,0.5,2.05,12.35,7.0,21,0,0,0,0,1,1
1,10.77,32.5,0.0,9.46,48.09,28.0,3,0,0,0,0,1,1
2,1.4,6.5,0.5,1.5,9.3,6.0,31,0,0,0,0,1,1
2,14.1,45.5,0.5,5.25,57.38,46.0,9,0,0,0,0,1,1
1,8.4,24.0,0.5,0.0,30.63,16.000000000000004,9,0,0,0,0,1,1
1,8.4,26.5,0.0,5.0,37.63,25.0,3,0,0,0,0,1,1
1,1.9,10.5,0.0,0.0,11.3,13.0,24,0,0,0,0,1,1
1,14.1,41.5,0.0,0.0,42.3,30.0,5,0,0,0,0,1,1
1,2.2,13.5,0.0,2.85,17.15,19.0,30,0,0,0,0,1,1
2,1.4,7.5,0.0,0.0,8.3,7.0,24,0,0,0,0,1,1
1,9.67,28.0,0.5,5.0,34.3,17.000000000000004,6,0,0,0,0,1,1
1,2.8,11.5,0.5,2.55,15.35,13.0,24,0,0,0,0,1,1
1,1.21,5.5,0.0,0.0,6.3,4.000000000000001,4,0,0,0,0,1,1
1,9.01,26.5,0.0,0.0,32.63,19.0,30,0,0,0,0,1,1
2,1.18,6.5,0.0,1.0,8.3,6.0,24,0,0,0,0,1,1
1,0.7,4.5,0.0,1.0,6.3,3.0,23,0,0,0,0,1,1
1,0.84,5.0,0.5,1.2,7.5,4.000000000000001,19,1,0,0,0,1,1
1,1.58,9.0,0.0,1.5,11.3,12.0,7,0,0,0,0,1,1
1,1.4,8.5,0.0,1.25,10.55,9.0,26,0,0,0,0,1,1
5,1.69,9.0,0.0,1.96,11.76,11.0,30,0,0,0,0,1,0
1,9.5,28.5,0.0,0.0,34.63,22.0,2,0,0,0,0,1,1
1,8.0,24.5,0.0,6.12,36.75,24.0,7,0,0,0,0,1,1
6,1.12,6.0,0.0,1.0,7.8,5.0,2,0,0,0,0,1,0
2,1.8,8.0,0.0,0.0,8.8,9.0,31,0,0,0,0,1,1
1,0.5,5.0,1.0,1.62,8.42,6.0,7,0,0,0,0,1,1
2,8.9,30.5,0.0,5.0,41.63,29.0,16,0,0,0,0,1,1
1,0.9,9.0,0.0,1.5,11.3,13.0,15,0,0,0,0,1,1
1,1.65,7.0,0.0,0.0,7.8,7.0,19,1,0,0,0,1,1
1,10.6,30.0,0.5,6.25,37.55,19.0,29,0,0,0,0,1,1
1,1.06,8.5,0.0,0.0,9.3,11.0,20,0,0,0,0,1,1
1,9.0,27.0,0.0,7.0,42.3,22.0,18,0,0,0,0,1,1
6,2.25,10.0,0.0,2.0,12.8,11.0,25,0,0,0,0,1,0
1,7.45,24.0,0.5,0.0,30.63,20.0,7,0,0,0,0,1,1
1,11.41,34.0,1.0,0.0,41.13,29.0,9,0,0,0,0,1,1
1,1.3,11.0,0.0,1.0,12.8,16.000000000000004,29,0,0,0,0,1,1
6,1.12,6.5,0.0,1.3,8.6,6.0,16,0,0,0,0,1,0
1,11.1,39.5,1.0,11.66,58.29,49.0,23,0,0,0,0,1,1
1,1.1,6.0,0.0,1.0,7.8,6.0,13,0,0,0,0,1,1
1,8.1,38.5,1.0,8.05,48.35,52.0,30,0,0,0,0,1,1
1,8.27,25.0,0.0,7.58,38.71,18.0,19,1,0,0,0,1,1
1,0.7,4.5,0.5,1.15,6.95,4.000000000000001,7,0,0,0,0,1,1
1,1.2,6.0,0.5,1.25,8.55,6.0,13,0,0,0,0,1,1
1,2.6,13.0,0.0,2.0,15.8,17.000000000000004,13,0,0,0,0,1,1
1,8.2,24.0,0.5,6.1,36.73,16.000000000000004,13,0,0,0,0,1,1
1,3.6,13.5,0.5,1.5,16.3,14.0,11,0,0,0,0,1,1
1,14.6,42.5,0.0,9.66,58.29,39.0,14,0,0,0,0,1,1
1,8.13,27.0,1.0,6.67,40.8,29.0,6,0,0,0,0,1,1
1,13.31,41.0,1.0,0.0,42.8,50.0,6,0,0,0,0,1,1
5,2.42,10.5,0.0,1.0,12.3,13.0,9,0,0,0,0,1,0
3,10.28,29.0,0.0,0.0,35.13,21.0,10,0,0,0,0,1,2
1,1.0,6.5,0.0,1.8,9.1,7.0,25,0,0,0,0,1,1
1,10.7,34.5,0.0,4.37,45.0,35.0,12,0,0,0,0,1,1
2,1.51,6.5,1.0,1.5,9.8,5.0,2,0,0,0,0,1,1
1,3.31,12.0,0.5,0.0,13.3,11.0,21,0,0,0,0,1,1
1,2.41,10.0,0.0,0.0,10.8,10.0,13,0,0,0,0,1,1
1,4.2,16.0,0.5,1.0,18.3,18.0,10,0,0,0,0,1,1
1,1.1,7.5,0.0,2.05,10.35,10.0,15,0,0,0,0,1,1
1,1.0,5.5,0.0,1.0,7.3,5.0,10,0,0,0,0,1,1
1,1.25,6.5,0.0,0.0,7.3,6.0,5,0,0,0,0,1,1
2,0.7,6.0,1.0,1.55,9.35,6.0,15,0,0,0,0,1,1
1,0.71,5.5,0.0,1.1,7.4,5.0,11,0,0,0,0,1,1
2,10.6,31.0,0.5,9.4,47.03,22.0,19,1,0,0,0,1,1
1,2.02,12.0,0.5,0.0,13.3,16.000000000000004,13,0,0,0,0,1,1
2,0.4,4.0,1.0,1.45,7.25,4.000000000000001,26,0,0,0,0,1,1
1,8.92,26.0,0.0,0.0,26.8,16.000000000000004,1,1,0,0,0,1,1
1,1.0,8.0,0.0,2.0,10.8,10.0,9,0,0,0,0,1,1
5,2.17,10.0,1.0,0.0,11.8,11.0,15,0,0,0,0,1,0
3,1.2,9.0,0.0,0.0,9.8,12.0,23,0,0,0,0,1,2
1,3.84,15.5,0.5,2.0,18.8,19.0,11,0,0,0,0,1,1
3,0.96,10.0,0.0,0.0,10.8,15.0,6,0,0,0,0,1,2
1,0.6,5.0,0.0,0.0,5.8,4.000000000000001,14,0,0,0,0,1,1
6,11.04,32.0,0.0,7.47,45.6,26.0,11,0,0,0,0,1,0
