passenger_count,trip_distance,pickup_location,fare_amount,extra,tip_amount,total_amount,duration,pickupday,demand
1,2.0,Lower Manhattan,8.0,0.0,1.0,9.8,7.0,25,low
2,2.35,Lower Manhattan,11.0,0.5,2.3,14.6,12.0,1,low
2,5.1,Lower Manhattan,17.0,0.5,0.0,18.3,14.0,20,low
1,4.1,Lower Manhattan,16.0,0.0,2.0,18.8,15.0,28,low
1,9.43,Lower Manhattan,30.5,0.5,0.0,31.8,35.0,4,low
3,1.8,Lower Manhattan,9.5,0.0,0.0,10.3,11.0,4,medium
1,4.8,Lower Manhattan,21.0,0.0,2.5,24.3,29.0,16,low
1,1.4,Lower Manhattan,8.0,1.0,2.0,11.8,10.0,30,low
1,2.67,Lower Manhattan,11.5,0.0,0.0,12.3,13.0,4,low
1,0.79,Lower Manhattan,5.5,0.0,0.0,6.3,5.0,23,low
1,1.6,Lower Manhattan,8.5,0.0,0.0,9.3,9.0,18,low
1,2.9,Lower Manhattan,10.5,0.0,0.0,11.3,8.000000000000002,8,low
1,0.48,Lower Manhattan,4.5,0.5,1.0,6.8,4.000000000000001,30,low
5,0.77,Lower Manhattan,5.5,0.0,0.0,6.3,5.0,15,high
1,0.5,Lower Manhattan,5.0,0.0,0.0,5.8,3.0,22,low
1,0.6,Lower Manhattan,4.5,0.5,0.0,5.8,2.0000000000000004,6,low
1,0.8,Lower Manhattan,5.5,0.0,0.0,6.3,5.0,11,low
1,1.07,Lower Manhattan,6.0,0.0,1.0,7.8,5.0,19,low
1,8.5,Lower Manhattan,25.5,0.0,7.9,39.53,19.0,2,low
1,2.38,Lower Manhattan,11.5,1.0,0.0,13.3,14.0,5,low
1,1.5,Lower Manhattan,7.5,0.5,0.0,8.8,7.0,31,low
4,1.49,Lower Manhattan,7.0,0.5,0.0,8.3,5.0,16,medium
1,1.5,Lower Manhattan,8.0,0.0,2.2,11.0,9.0,27,low
2,1.83,Lower Manhattan,8.5,0.5,0.0,9.8,8.000000000000002,22,low
1,5.3,Lower Manhattan,28.5,0.0,0.0,29.3,45.0,20,low
1,11.26,Lower Manhattan,33.0,0.0,0.0,33.8,29.0,23,low
2,3.3,Lower Manhattan,15.5,0.0,3.25,19.55,20.0,23,low
6,0.92,Lower Manhattan,5.5,1.0,1.46,8.76,6.0,26,high
1,1.74,Lower Manhattan,9.0,0.5,1.9,12.2,9.0,14,low
1,6.9,Lower Manhattan,27.5,0.0,4.4,32.7,36.0,8,low
1,1.75,Lower Manhattan,8.0,0.0,0.0,8.8,8.000000000000002,12,low
2,5.8,Lower Manhattan,18.0,0.5,0.0,19.3,17.000000000000004,18,low
6,1.94,Lower Manhattan,15.0,0.0,3.16,18.96,25.0,23,high
1,8.7,Lower Manhattan,26.5,0.0,4.0,36.6,22.0,24,low
1,4.45,Lower Manhattan,15.0,1.0,0.0,16.8,16.000000000000004,1,low
1,2.05,Lower Manhattan,11.5,0.0,1.2,13.5,15.0,29,low
1,2.6,Lower Manhattan,14.0,0.0,2.2,17.0,19.0,22,low
1,3.3,Lower Manhattan,20.5,0.0,4.5,25.8,31.000000000000004,22,low
1,0.47,Lower Manhattan,4.0,0.0,0.0,4.8,2.0000000000000004,23,low
1,0.31,Lower Manhattan,4.5,0.0,1.12,6.42,3.0,1,low
1,1.71,Lower Manhattan,9.0,0.0,1.8,11.6,11.0,10,low
1,1.92,Lower Manhattan,11.0,0.0,3.0,14.8,14.0,28,low
1,1.61,Lower Manhattan,8.0,0.5,0.0,9.3,8.000000000000002,19,low
1,3.12,Lower Manhattan,19.0,0.0,3.96,23.76,31.000000000000004,29,low
1,0.9,Lower Manhattan,6.5,0.0,0.0,7.3,7.0,12,low
1,5.6,Lower Manhattan,22.0,0.5,4.65,27.95,29.0,1,low
1,2.3,Lower Manhattan,9.5,0.5,2.7,13.5,9.0,24,low
1,2.7,Lower Manhattan,10.5,0.5,2.36,14.16,11.0,10,low
1,2.69,Lower Manhattan,12.5,0.0,0.0,13.3,16.000000000000004,30,low
1,1.17,Lower Manhattan,6.5,0.0,1.3,8.6,6.0,12,low
3,1.65,Lower Manhattan,9.0,0.0,2.7,12.5,11.0,9,medium
2,0.6,Lower Manhattan,100.0,0.0,20.06,120.36,4.000000000000001,19,low
2,1.89,Lower Manhattan,10.0,1.0,2.0,13.8,13.0,13,low
5,0.66,Lower Manhattan,5.5,0.5,0.0,6.8,6.0,16,high
1,3.35,Lower Manhattan,15.5,0.0,3.88,20.18,21.0,4,low
1,2.09,Lower Manhattan,8.5,0.5,0.0,9.8,8.000000000000002,19,low
1,0.84,Lower Manhattan,6.0,0.5,1.46,8.76,7.0,30,low
1,7.8,Lower Manhattan,25.0,0.5,6.3,37.93,21.0,18,low
5,2.24,Lower Manhattan,12.5,0.0,0.0,13.3,17.000000000000004,21,high
1,2.7,Lower Manhattan,14.5,0.0,3.05,18.35,19.0,26,low
2,2.2,Lower Manhattan,10.0,0.0,0.0,10.8,11.0,26,low
5,3.32,Lower Manhattan,10.5,0.5,0.0,11.8,6.0,15,high
2,0.7,Lower Manhattan,4.5,0.5,0.0,5.8,5.0,10,low
1,4.67,Lower Manhattan,17.0,0.5,3.5,21.8,21.0,22,low
1,6.69,Lower Manhattan,20.0,0.0,2.0,22.8,12.0,7,low
1,0.84,Lower Manhattan,5.0,0.0,0.0,5.8,4.000000000000001,6,low
1,0.56,Lower Manhattan,4.0,0.0,0.0,4.8,3.0,23,low
1,1.26,Lower Manhattan,7.0,1.0,1.0,9.8,7.0,14,low
2,0.6,Lower Manhattan,5.0,0.0,1.0,6.8,4.000000000000001,18,low
2,2.87,Lower Manhattan,12.5,0.0,0.0,13.3,15.0,10,low
1,2.16,Lower Manhattan,10.0,0.0,2.0,12.8,11.0,18,low
2,1.2,Lower Manhattan,7.5,0.0,0.0,8.3,9.0,29,low
1,1.1,Lower Manhattan,6.5,0.5,1.55,9.35,6.0,20,low
1,1.02,Lower Manhattan,5.5,0.0,0.7,7.0,5.0,15,low
1,1.9,Lower Manhattan,9.0,1.0,2.15,12.95,9.0,12,low
1,2.0,Lower Manhattan,9.0,0.0,0.99,10.79,9.0,25,low
1,1.4,Lower Manhattan,8.0,0.0,1.2,10.0,9.0,17,low
1,1.4,Lower Manhattan,7.5,0.0,2.05,10.35,8.000000000000002,17,low
5,1.91,Lower Manhattan,9.5,1.0,2.0,13.3,12.0,13,high
1,0.86,Lower Manhattan,5.5,0.0,0.0,6.3,5.0,5,low
1,6.9,Lower Manhattan,24.0,1.0,0.0,25.8,25.0,30,low
3,2.42,Lower Manhattan,9.5,0.0,0.0,10.3,9.0,4,medium
2,2.69,Lower Manhattan,12.5,0.0,0.0,13.3,13.0,17,low
1,1.23,Lower Manhattan,8.5,1.0,0.0,10.3,11.0,27,low
1,1.21,Lower Manhattan,7.0,1.0,1.6,10.4,7.0,27,low
1,1.18,Lower Manhattan,6.5,1.0,0.0,8.3,6.0,20,low
5,2.0,Lower Manhattan,8.0,0.0,1.76,10.56,7.0,31,high
3,2.83,Lower Manhattan,11.0,0.5,0.0,12.3,11.0,16,medium
1,1.8,Lower Manhattan,8.5,0.0,0.0,9.3,9.0,27,low
1,4.34,Lower Manhattan,16.0,0.0,3.2,20.0,14.0,7,low
2,2.6,Lower Manhattan,10.0,0.5,0.0,11.3,7.0,19,low
1,2.41,Lower Manhattan,14.0,0.0,2.5,17.3,22.0,28,low
1,1.2,Lower Manhattan,6.5,0.5,1.55,9.35,6.0,29,low
1,3.39,Lower Manhattan,18.5,0.0,5.55,24.85,27.0,22,low
1,2.0,Lower Manhattan,8.0,0.0,0.0,8.8,7.0,5,low
1,1.5,Lower Manhattan,7.5,0.0,0.0,8.3,7.0,11,low
1,1.4,Lower Manhattan,8.0,0.0,0.0,8.8,10.0,19,low
2,1.9,Lower Manhattan,10.0,0.5,1.0,12.3,11.0,16,low
1,1.82,Lower Manhattan,9.5,1.0,2.1,13.4,10.0,20,low
1,1.5,Lower Manhattan,8.5,0.0,0.0,9.3,9.0,2,low
1,2.0,Lower Manhattan,9.7,0.0,1.55,12.05,10.0,2,low
2,3.69,Lower Manhattan,14.0,0.5,2.9,18.2,15.0,27,low
1,4.33,Lower Manhattan,15.5,0.5,3.36,20.16,16.000000000000004,23,low
1,3.16,Lower Manhattan,15.5,1.0,3.0,20.3,21.0,22,low
5,5.98,Lower Manhattan,25.0,0.0,0.0,25.8,35.0,16,high
1,0.47,Lower Manhattan,4.5,0.5,1.5,7.3,4.000000000000001,16,low
1,2.3,Lower Manhattan,9.5,0.0,0.0,10.3,8.000000000000002,3,low
1,5.28,Lower Manhattan,23.0,0.0,4.6,28.4,29.0,21,low
1,3.24,Lower Manhattan,15.0,0.0,3.0,18.8,20.0,7,low
6,2.11,Lower Manhattan,19.5,0.0,0.0,20.3,37.0,9,high
1,4.6,Lower Manhattan,17.5,0.0,3.65,21.95,23.0,30,low
1,4.34,Lower Manhattan,14.5,0.5,0.0,15.8,13.0,24,low
1,0.7,Lower Manhattan,4.0,0.0,1.0,5.8,3.0,28,low
5,1.63,Lower Manhattan,7.0,1.0,0.0,8.8,8.000000000000002,30,high
1,1.4,Lower Manhattan,8.0,0.5,0.0,9.3,7.0,15,low
2,0.71,Lower Manhattan,4.5,0.0,1.0,6.3,2.0000000000000004,9,low
1,4.6,Lower Manhattan,15.0,0.0,3.1,18.9,11.0,11,low
1,3.3,Lower Manhattan,19.0,0.0,0.0,19.8,29.0,21,low
1,0.6,Lower Manhattan,4.5,1.0,1.25,7.55,4.000000000000001,5,low
1,2.9,Lower Manhattan,11.0,0.5,2.45,14.75,11.0,9,low
1,2.7,Lower Manhattan,9.0,0.5,1.5,11.8,5.0,22,low
1,1.3,Lower Manhattan,7.0,0.5,1.11,9.41,6.0,5,low
1,1.25,Lower Manhattan,7.5,1.0,2.55,11.85,8.000000000000002,9,low
1,1.4,Lower Manhattan,7.5,0.0,0.0,8.3,6.0,10,low
1,4.5,Lower Manhattan,15.0,0.0,2.0,17.8,11.0,21,low
1,2.9,Lower Manhattan,13.0,1.0,2.0,16.8,14.0,5,low
1,0.97,Lower Manhattan,6.0,0.0,1.2,8.0,6.0,16,low
1,2.2,Lower Manhattan,10.0,0.0,0.0,10.8,11.0,20,low
1,7.0,Lower Manhattan,27.5,0.5,0.0,28.8,35.0,1,low
2,2.9,Lower Manhattan,18.5,0.0,0.0,19.3,29.0,12,low
5,2.13,Lower Manhattan,9.5,0.0,0.0,10.3,9.0,31,high
1,1.66,Lower Manhattan,8.5,0.0,1.7,11.0,9.0,20,low
5,2.36,Lower Manhattan,10.0,1.0,2.2,14.0,11.0,30,high
1,3.81,Lower Manhattan,17.5,0.0,3.5,21.8,24.0,12,low
1,0.94,Lower Manhattan,5.5,0.0,1.1,7.4,6.0,11,low
1,0.94,Lower Manhattan,6.0,1.0,1.2,9.0,7.0,28,low
1,1.94,Lower Manhattan,9.5,0.0,2.38,12.68,10.0,17,low
1,0.82,Lower Manhattan,4.5,0.5,0.0,5.8,3.0,17,low
2,2.0,Lower Manhattan,9.0,0.5,1.9,12.2,10.0,9,low
4,4.1,Lower Manhattan,15.5,0.0,1.7,18.0,20.0,8,medium
1,0.45,Lower Manhattan,4.0,1.0,0.0,5.8,3.0,22,low
2,0.9,Lower Manhattan,4.5,0.0,1.0,6.3,4.000000000000001,7,low
1,0.0,Lower Manhattan,2.5,0.0,0.0,3.3,1.0000000000000002,3,low
1,2.8,Lower Manhattan,12.0,0.0,1.0,13.8,14.0,21,low
1,1.5,Lower Manhattan,8.0,0.0,2.2,11.0,9.0,29,low
1,0.5,Lower Manhattan,5.0,0.0,0.0,5.8,5.0,31,low
2,0.6,Lower Manhattan,4.0,0.0,0.0,4.8,3.0,11,low
6,4.49,Lower Manhattan,22.0,0.0,1.0,23.8,30.0,16,high
1,8.39,Lower Manhattan,29.5,0.5,6.16,36.96,30.0,31,low
2,2.93,Lower Manhattan,12.0,0.0,2.0,14.8,14.0,24,low
1,0.47,Lower Manhattan,4.0,0.0,1.0,5.8,2.0000000000000004,11,low
3,1.0,Lower Manhattan,6.0,0.0,1.0,7.8,5.0,27,medium
1,0.7,Lower Manhattan,4.5,0.5,1.0,6.8,3.0,15,low
1,2.1,Lower Manhattan,10.5,0.0,2.26,13.56,12.0,28,low
1,1.4,Lower Manhattan,6.5,0.0,0.0,7.3,6.0,12,low
1,2.6,Lower Manhattan,11.5,0.0,3.69,15.99,11.0,2,low
1,3.3,Lower Manhattan,11.5,0.0,0.0,12.3,10.0,3,low
1,0.8,Lower Manhattan,5.0,0.5,0.0,6.3,4.000000000000001,10,low
1,1.99,Lower Manhattan,10.5,0.0,2.1,13.4,13.0,15,low
1,1.08,Lower Manhattan,5.5,0.5,1.2,8.0,3.0,3,low
1,1.1,Lower Manhattan,5.5,1.0,1.45,8.75,4.000000000000001,22,low
5,0.97,Lower Manhattan,5.5,1.0,0.0,7.3,5.0,9,high
1,2.08,Lower Manhattan,9.5,0.0,0.0,10.3,11.0,4,low
4,3.7,Lower Manhattan,14.5,0.0,0.0,15.3,16.000000000000004,4,medium
1,0.87,Lower Manhattan,5.5,0.5,0.0,6.8,5.0,8,low
1,1.78,Lower Manhattan,10.5,0.0,1.0,12.3,14.0,23,low
1,9.0,Lower Manhattan,29.0,0.0,5.73,40.86,29.0,18,low
3,0.7,Lower Manhattan,5.0,0.0,1.15,6.95,5.0,18,medium
1,1.7,Lower Manhattan,9.0,1.0,2.0,12.8,11.0,7,low
1,2.1,Lower Manhattan,10.0,0.0,0.0,10.8,11.0,29,low
1,5.42,Lower Manhattan,19.0,1.0,5.0,25.8,20.0,13,low
1,2.4,Lower Manhattan,10.5,0.0,2.26,13.56,11.0,19,low
1,3.8,Lower Manhattan,18.0,0.0,0.0,18.8,25.0,21,low
1,7.0,Lower Manhattan,26.0,0.0,6.7,33.5,28.0,31,low
1,0.7,Lower Manhattan,5.0,0.0,0.0,5.8,4.000000000000001,13,low
1,0.5,Lower Manhattan,4.0,1.0,1.0,6.8,4.000000000000001,14,low
2,1.88,Lower Manhattan,8.5,0.5,1.8,11.6,9.0,18,low
3,1.55,Lower Manhattan,6.0,0.0,0.0,6.8,4.000000000000001,18,medium
1,9.25,Lower Manhattan,29.5,0.0,7.0,42.63,27.0,30,low
2,1.52,Lower Manhattan,9.5,0.0,0.0,10.3,12.0,31,low
1,2.0,Lower Manhattan,10.5,1.0,2.45,14.75,12.0,12,low
5,3.25,Lower Manhattan,12.5,0.0,0.0,13.3,13.0,24,high
1,3.0,Lower Manhattan,11.5,0.0,3.05,15.35,11.0,25,low
1,0.91,Lower Manhattan,5.5,1.0,0.0,7.3,5.0,23,low
1,4.18,Lower Manhattan,17.5,0.0,3.66,21.96,24.0,28,low
1,3.5,Lower Manhattan,12.5,0.0,1.5,14.8,13.0,14,low
1,2.34,Lower Manhattan,10.0,0.5,0.0,11.3,10.0,23,low
1,3.2,Lower Manhattan,52.0,0.0,11.6,69.73,7.0,8,low
1,3.93,Lower Manhattan,15.0,0.5,0.0,16.3,16.000000000000004,14,low
1,0.93,Lower Manhattan,6.5,0.0,0.0,7.3,7.0,20,low
1,1.72,Lower Manhattan,10.5,1.0,0.0,12.3,13.0,8,low
6,5.02,Lower Manhattan,15.5,0.0,0.0,16.3,10.0,31,high
1,1.66,Lower Manhattan,10.0,1.0,2.36,14.16,12.0,22,low
2,1.3,Lower Manhattan,8.0,1.0,1.96,11.76,9.0,7,low
1,0.6,Lower Manhattan,4.0,0.0,1.0,5.8,3.0,31,low
1,2.2,Lower Manhattan,11.0,0.5,0.0,12.3,13.0,31,low
1,0.96,Lower Manhattan,6.0,0.0,0.0,6.8,5.0,10,low
1,0.7,Lower Manhattan,4.0,0.0,0.0,4.8,1.0000000000000002,28,low
1,0.4,Lower Manhattan,3.5,0.5,0.0,4.8,2.0000000000000004,7,low
1,2.12,Lower Manhattan,10.0,0.0,0.0,10.8,11.0,11,low
1,2.1,Lower Manhattan,10.5,0.0,0.0,11.3,13.0,2,low
2,1.8,Lower Manhattan,9.5,0.0,2.06,12.36,12.0,9,low
1,1.49,Lower Manhattan,7.0,0.0,0.5,8.3,7.0,22,low
1,3.36,Lower Manhattan,14.5,0.0,0.0,15.3,22.0,18,low
1,3.5,Lower Manhattan,11.0,0.5,0.0,12.3,7.0,18,low
6,4.81,Lower Manhattan,21.5,0.0,5.58,27.88,31.000000000000004,30,high
2,0.51,Lower Manhattan,3.5,0.5,0.0,4.8,1.0000000000000002,21,low
2,1.4,Lower Manhattan,8.5,0.0,0.0,9.3,11.0,6,low
6,1.01,Lower Manhattan,5.5,0.5,1.0,7.8,4.000000000000001,13,high
1,5.09,Lower Manhattan,20.0,0.0,0.0,20.8,22.0,29,low
6,2.13,Lower Manhattan,11.5,0.0,3.08,15.38,16.000000000000004,21,high
1,1.23,Lower Manhattan,5.5,1.0,1.0,8.3,3.0,2,low
1,2.18,Lower Manhattan,10.0,1.0,2.2,14.0,10.0,16,low
5,2.55,Lower Manhattan,14.0,0.0,2.8,17.6,20.0,16,high
2,1.63,Lower Manhattan,8.0,0.0,0.0,8.8,11.0,17,low
2,3.1,Lower Manhattan,14.0,0.5,4.55,19.85,18.0,29,low
1,1.11,Lower Manhattan,5.0,0.5,0.0,6.3,3.0,25,low
1,4.6,Lower Manhattan,18.5,0.0,4.8,24.1,22.0,4,low
1,0.77,Lower Manhattan,5.0,0.5,1.65,7.95,4.000000000000001,19,low
5,0.99,Lower Manhattan,6.0,0.0,1.5,8.3,6.0,31,high
1,3.5,Lower Manhattan,14.0,0.0,0.0,14.8,15.0,17,low
1,0.92,Lower Manhattan,6.5,0.0,1.2,8.5,7.0,23,low
1,0.93,Lower Manhattan,5.0,0.5,0.0,6.3,4.000000000000001,1,low
1,2.4,Lower Manhattan,11.0,0.5,0.0,12.3,12.0,16,low
1,2.1,Lower Manhattan,10.5,0.0,0.0,11.3,12.0,13,low
1,2.3,Lower Manhattan,10.5,0.0,0.0,11.3,12.0,30,low
1,1.3,Lower Manhattan,5.5,0.5,1.36,8.16,5.0,22,low
1,1.8,Lower Manhattan,8.5,0.0,1.0,10.3,10.0,29,low
1,0.8,Lower Manhattan,5.0,0.0,0.0,5.8,4.000000000000001,3,low
1,1.2,Lower Manhattan,6.0,0.0,0.0,6.8,4.000000000000001,5,low
3,0.4,Lower Manhattan,4.0,1.0,1.45,7.25,3.0,13,medium
1,2.08,Lower Manhattan,9.5,0.0,0.0,10.3,10.0,16,low
1,1.1,Lower Manhattan,7.5,1.0,0.0,9.3,10.0,23,low
1,2.65,Lower Manhattan,15.5,0.0,1.0,17.3,24.0,13,low
6,0.76,Lower Manhattan,5.0,0.0,1.45,7.25,4.000000000000001,23,high
1,0.6,Lower Manhattan,4.0,0.5,0.0,5.3,2.0000000000000004,11,low
1,3.26,Lower Manhattan,15.0,0.0,0.0,15.8,19.0,11,low
3,1.81,Lower Manhattan,7.0,0.0,0.0,7.8,6.0,10,medium
1,1.6,Lower Manhattan,9.0,0.0,0.0,9.8,10.0,7,low
1,0.85,Lower Manhattan,5.5,1.0,0.0,7.3,5.0,29,low
1,3.8,Lower Manhattan,12.5,0.5,1.2,15.0,9.0,18,low
2,2.29,Lower Manhattan,11.0,0.0,2.75,14.55,12.0,10,low
1,0.56,Lower Manhattan,4.0,0.0,0.0,4.8,3.0,17,low
1,2.8,Lower Manhattan,11.0,0.5,0.0,12.3,11.0,24,low
1,0.5,Lower Manhattan,4.0,1.0,1.0,6.8,3.0,16,low
1,1.2,Lower Manhattan,7.5,0.0,1.65,9.95,9.0,9,low
3,0.58,Lower Manhattan,4.5,0.0,0.9,6.2,4.000000000000001,19,medium
1,2.7,Lower Manhattan,11.0,1.0,0.0,12.8,13.0,2,low
1,2.29,Lower Manhattan,11.0,0.0,0.0,11.8,14.0,9,low
1,1.8,Lower Manhattan,8.5,0.0,0.0,9.3,9.0,14,low
1,0.86,Lower Manhattan,6.0,0.0,1.36,8.16,6.0,31,low
1,1.05,Lower Manhattan,6.5,1.0,1.0,9.3,7.0,2,low
1,3.6,Lower Manhattan,14.2,0.5,3.0,18.5,17.000000000000004,2,low
2,1.7,Lower Manhattan,10.5,0.0,0.0,11.3,13.0,31,low
1,0.3,Lower Manhattan,4.0,0.0,0.95,5.75,3.0,20,low
1,0.8,Lower Manhattan,5.0,0.0,1.15,6.95,5.0,20,low
2,2.16,Lower Manhattan,11.0,0.0,1.1,12.9,14.0,24,low
1,1.2,Lower Manhattan,5.5,0.0,1.26,7.56,4.000000000000001,27,low
1,1.99,Lower Manhattan,9.0,1.0,0.0,10.8,9.0,28,low
1,2.22,Lower Manhattan,10.0,0.0,1.75,12.55,11.0,14,low
2,1.61,Lower Manhattan,8.5,0.0,0.0,9.3,9.0,11,low
2,3.6,Lower Manhattan,15.0,0.0,3.15,18.95,17.000000000000004,24,low
1,1.3,Lower Manhattan,7.5,0.0,0.0,8.3,7.0,2,low
1,1.7,Lower Manhattan,10.0,0.5,8.51,19.81,11.0,11,low
1,1.29,Lower Manhattan,7.0,0.5,1.5,9.8,7.0,25,low
2,2.07,Lower Manhattan,9.0,0.5,0.0,10.3,8.000000000000002,5,low
1,1.19,Lower Manhattan,6.0,0.0,1.2,8.0,5.0,4,low
1,0.36,Lower Manhattan,4.0,0.0,0.0,4.8,2.0000000000000004,1,low
1,1.9,Lower Manhattan,8.0,0.5,0.0,9.3,6.0,11,low
1,1.5,Lower Manhattan,7.5,0.0,0.0,8.3,7.0,19,low
1,4.7,Lower Manhattan,16.0,0.0,3.0,19.8,16.000000000000004,31,low
0,1.0,Lower Manhattan,5.0,0.0,0.0,5.8,4.000000000000001,17,low
2,2.74,Lower Manhattan,14.0,0.0,2.8,17.6,19.0,21,low
6,2.91,Lower Manhattan,13.0,0.0,2.6,16.4,15.0,3,high
1,1.2,Lower Manhattan,7.5,0.0,1.65,9.95,9.0,23,low
1,1.69,Lower Manhattan,9.0,0.0,0.0,9.8,11.0,31,low
1,2.0,Lower Manhattan,9.5,0.0,1.0,11.3,10.0,4,low
1,1.18,Lower Manhattan,7.0,0.0,1.56,9.36,8.000000000000002,20,low
2,2.99,Lower Manhattan,13.5,0.0,1.5,15.8,17.000000000000004,2,low
1,1.4,Lower Manhattan,9.0,0.0,2.45,12.25,11.0,29,low
1,1.2,Lower Manhattan,7.5,0.0,1.65,9.95,7.0,20,low
1,6.01,Lower Manhattan,17.5,0.5,0.0,18.8,9.0,1,low
5,0.46,Lower Manhattan,3.5,0.5,0.0,4.8,1.0000000000000002,22,high
1,3.43,Lower Manhattan,16.5,0.0,0.0,17.3,21.0,2,low
1,2.13,Lower Manhattan,12.5,0.0,2.5,15.8,17.000000000000004,15,low
2,6.9,Lower Manhattan,29.5,0.0,5.0,35.3,39.0,10,low
1,1.2,Lower Manhattan,8.5,0.0,0.0,9.3,11.0,12,low
1,6.8,Lower Manhattan,20.5,0.5,5.45,27.25,15.0,31,low
1,1.82,Lower Manhattan,7.5,0.0,1.5,9.8,6.0,25,low
1,3.2,Lower Manhattan,11.0,0.0,1.5,13.3,9.0,17,low
1,4.64,Lower Manhattan,21.5,1.0,0.0,23.3,30.0,21,low
1,3.32,Lower Manhattan,16.5,0.0,4.32,21.62,25.0,28,low
3,19.61,Lower Manhattan,52.0,0.0,0.0,58.13,40.0,19,medium
1,1.7,Lower Manhattan,8.0,0.0,1.76,10.56,7.0,11,low
2,0.89,Lower Manhattan,6.0,0.0,0.0,6.8,5.0,24,low
1,1.37,Lower Manhattan,6.5,0.0,1.0,8.3,6.0,11,low
1,3.25,Lower Manhattan,15.0,0.0,0.0,15.8,19.0,13,low
5,1.67,Lower Manhattan,10.0,0.0,0.0,10.8,13.0,20,high
2,1.1,Lower Manhattan,5.5,0.5,1.0,7.8,4.000000000000001,1,low
1,1.4,Lower Manhattan,12.5,0.0,1.0,14.3,21.0,26,low
1,5.2,Lower Manhattan,16.5,1.0,0.0,18.3,12.0,26,low
1,2.17,Lower Manhattan,10.0,0.0,0.0,10.8,11.0,22,low
1,0.61,Lower Manhattan,4.0,0.0,0.8,5.6,3.0,18,low
2,3.39,Lower Manhattan,15.0,1.0,0.0,16.8,20.0,29,low
1,5.36,Lower Manhattan,21.0,0.0,0.0,21.8,28.0,13,low
1,1.5,Lower Manhattan,8.5,0.0,0.93,10.23,10.0,20,low
1,3.1,Lower Manhattan,11.0,0.0,2.0,13.8,9.0,22,low
1,1.3,Lower Manhattan,9.5,0.0,2.05,12.35,13.0,23,low
1,1.79,Lower Manhattan,8.5,0.5,1.0,10.8,10.0,24,low
1,1.1,Lower Manhattan,7.0,0.0,0.0,7.8,7.0,10,low
1,3.7,Lower Manhattan,19.0,0.0,0.0,19.8,30.0,6,low
2,0.9,Lower Manhattan,5.0,1.0,0.0,6.8,4.000000000000001,12,low
2,0.9,Lower Manhattan,5.5,0.0,1.5,7.8,4.000000000000001,11,low
1,0.6,Lower Manhattan,4.0,0.0,1.4,6.2,3.0,25,low
2,3.93,Lower Manhattan,19.0,0.0,3.8,23.6,26.0,8,low
2,2.6,Lower Manhattan,11.5,0.5,0.0,12.8,14.0,31,low
1,3.76,Lower Manhattan,16.0,0.0,0.0,16.8,18.0,31,low
1,0.61,Lower Manhattan,4.5,1.0,0.0,6.3,4.000000000000001,8,low
2,0.51,Lower Manhattan,4.5,0.5,0.0,5.8,4.000000000000001,4,low
1,1.2,Lower Manhattan,6.0,0.5,0.0,7.3,5.0,21,low
1,2.0,Lower Manhattan,9.0,0.0,1.95,11.75,7.0,27,low
1,0.5,Lower Manhattan,5.0,1.0,0.0,6.8,4.000000000000001,9,low
1,2.7,Lower Manhattan,13.0,0.0,0.0,13.8,17.000000000000004,30,low
1,3.43,Lower Manhattan,14.5,0.5,0.0,15.8,15.0,31,low
1,2.69,Lower Manhattan,10.0,0.5,2.1,13.4,8.000000000000002,8,low
4,0.7,Lower Manhattan,4.5,0.0,0.0,5.3,3.0,5,medium
1,0.6,Lower Manhattan,4.5,0.0,0.0,5.3,4.000000000000001,1,low
5,1.63,Lower Manhattan,7.0,0.0,1.4,9.2,7.0,16,high
1,0.56,Lower Manhattan,5.0,0.0,1.0,6.8,6.0,16,low
1,5.0,Lower Manhattan,15.0,0.5,0.0,16.3,10.0,7,low
1,1.8,Lower Manhattan,9.5,0.0,2.0,12.3,11.0,9,low
1,1.17,Lower Manhattan,7.0,0.0,1.4,9.2,7.0,10,low
1,4.0,Lower Manhattan,16.5,0.0,0.0,17.3,20.0,1,low
1,2.56,Lower Manhattan,11.0,0.5,0.0,12.3,11.0,10,low
3,3.9,Lower Manhattan,19.0,1.0,6.0,26.8,27.0,14,medium
1,8.03,Lower Manhattan,25.0,0.5,5.1,31.4,21.0,7,low
6,3.39,Lower Manhattan,14.0,1.0,0.0,15.8,16.000000000000004,20,high
1,0.9,Lower Manhattan,5.5,0.5,1.7,8.5,4.000000000000001,18,low
1,2.0,Lower Manhattan,8.0,0.0,0.0,8.8,6.0,17,low
1,3.15,Lower Manhattan,12.5,0.5,0.0,13.8,11.0,3,low
2,0.56,Lower Manhattan,4.5,0.5,0.0,5.8,4.000000000000001,21,low
1,0.42,Lower Manhattan,4.5,0.0,0.0,5.3,4.000000000000001,23,low
1,3.7,Lower Manhattan,14.5,0.0,0.0,15.3,14.0,3,low
1,2.5,Lower Manhattan,10.5,0.5,0.0,11.8,10.0,8,low
1,2.3,Lower Manhattan,12.0,0.0,0.0,12.8,14.0,9,low
1,0.59,Lower Manhattan,4.0,0.0,0.0,4.8,3.0,14,low
3,0.6,Lower Manhattan,4.5,0.0,1.32,6.62,3.0,11,medium
1,12.69,Lower Manhattan,39.0,0.5,0.0,40.3,35.0,1,low
1,6.2,Lower Manhattan,23.5,1.0,4.9,30.2,25.0,22,low
